"No.","Time","Source","Destination","Protocol","Length","Info"
"32","31.732033552","10.0.2.15","10.0.2.5","TCP","74","43290  >  1723 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363167 TSecr=0 WS=128"
"33","31.732033632","10.0.2.15","10.0.2.5","TCP","74","35344  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363167 TSecr=0 WS=128"
"34","31.732033682","10.0.2.15","10.0.2.5","TCP","74","35212  >  3389 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363168 TSecr=0 WS=128"
"35","31.732033722","10.0.2.15","10.0.2.5","TCP","74","33706  >  25 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363168 TSecr=0 WS=128"
"36","31.732033772","10.0.2.15","10.0.2.5","TCP","74","52132  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363169 TSecr=0 WS=128"
"37","31.732251610","10.0.2.15","10.0.2.5","TCP","74","48810  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363169 TSecr=0 WS=128"
"38","31.732251660","10.0.2.15","10.0.2.5","TCP","74","59674  >  256 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363169 TSecr=0 WS=128"
"39","31.732251711","10.0.2.15","10.0.2.5","TCP","74","40368  >  143 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363169 TSecr=0 WS=128"
"40","31.738707426","10.0.2.5","10.0.2.15","TCP","74","[TCP Retransmission] 23  >  60782 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586052 TSecr=2551363167 WS=64"
"41","31.738912039","10.0.2.5","10.0.2.15","TCP","54","199  >  49864 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"42","31.739207122","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 43290  >  1723 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363167 TSecr=0 WS=128"
"43","31.739337206","10.0.2.15","10.0.2.5","TCP","66","60782  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363180 TSecr=586052"
"44","31.739440619","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 35344  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363167 TSecr=0 WS=128"
"45","31.739500071","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 35212  >  3389 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363168 TSecr=0 WS=128"
"46","31.739564952","10.0.2.15","10.0.2.5","TCP","66","60782  >  23 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363180 TSecr=586052"
"47","31.739565122","10.0.2.15","10.0.2.5","TCP","74","53146  >  21 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363180 TSecr=0 WS=128"
"48","31.739674077","10.0.2.15","10.0.2.5","TCP","74","48928  >  110 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363180 TSecr=0 WS=128"
"49","31.739674157","10.0.2.15","10.0.2.5","TCP","74","37630  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363180 TSecr=0 WS=128"
"50","31.739674197","10.0.2.15","10.0.2.5","TCP","74","49530  >  1720 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363180 TSecr=0 WS=128"
"51","31.739717558","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 33706  >  25 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363168 TSecr=0 WS=128"
"52","31.739800564","10.0.2.5","10.0.2.15","TCP","60","1723  >  43290 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"53","31.739870234","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 52132  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363169 TSecr=0 WS=128"
"54","31.739942279","10.0.2.5","10.0.2.15","TCP","74","445  >  35344 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586053 TSecr=2551363167 WS=64"
"55","31.739942349","10.0.2.5","10.0.2.15","TCP","60","3389  >  35212 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"56","31.739988135","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 48810  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363169 TSecr=0 WS=128"
"57","31.740062695","10.0.2.5","10.0.2.15","TCP","74","25  >  33706 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586053 TSecr=2551363168 WS=64"
"58","31.740140480","10.0.2.5","10.0.2.15","TCP","74","22  >  52132 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586053 TSecr=2551363169 WS=64"
"59","31.740151992","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 59674  >  256 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363169 TSecr=0 WS=128"
"60","31.740190374","10.0.2.5","10.0.2.15","TCP","60","8888  >  48810 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"61","31.740300290","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 40368  >  143 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363169 TSecr=0 WS=128"
"62","31.740398664","10.0.2.5","10.0.2.15","TCP","60","256  >  59674 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"63","31.740603077","10.0.2.5","10.0.2.15","TCP","60","143  >  40368 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"64","31.746494013","10.0.2.15","10.0.2.5","TCP","66","[TCP Dup ACK 43#1] 60782  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363180 TSecr=586052"
"65","31.746692364","10.0.2.15","10.0.2.5","TCP","66","60782  >  23 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363180 TSecr=586052"
"66","31.746799375","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 53146  >  21 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363180 TSecr=0 WS=128"
"67","31.746900204","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 48928  >  110 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363180 TSecr=0 WS=128"
"68","31.746998939","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 37630  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363180 TSecr=0 WS=128"
"69","31.747105528","10.0.2.5","10.0.2.15","TCP","74","21  >  53146 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586053 TSecr=2551363180 WS=64"
"70","31.747150593","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 49530  >  1720 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363180 TSecr=0 WS=128"
"71","31.747235371","10.0.2.5","10.0.2.15","TCP","60","110  >  48928 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"72","31.747331221","10.0.2.5","10.0.2.15","TCP","60","443  >  37630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"73","31.747331321","10.0.2.5","10.0.2.15","TCP","60","1720  >  49530 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"74","31.747411752","10.0.2.5","10.0.2.15","TCP","54","1723  >  43290 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"75","31.747746838","10.0.2.5","10.0.2.15","TCP","74","[TCP Retransmission] 445  >  35344 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586053 TSecr=2551363167 WS=64"
"76","31.747947694","10.0.2.5","10.0.2.15","TCP","54","3389  >  35212 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"77","31.748370341","10.0.2.5","10.0.2.15","TCP","74","[TCP Retransmission] 25  >  33706 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586053 TSecr=2551363168 WS=64"
"78","31.748679144","10.0.2.5","10.0.2.15","TCP","74","[TCP Retransmission] 22  >  52132 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586053 TSecr=2551363169 WS=64"
"79","31.748848332","10.0.2.15","10.0.2.5","TCP","74","54962  >  995 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"80","31.748848442","10.0.2.15","10.0.2.5","TCP","74","44740  >  993 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"81","31.748848492","10.0.2.15","10.0.2.5","TCP","66","35344  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363189 TSecr=586053"
"82","31.748848542","10.0.2.15","10.0.2.5","TCP","66","35344  >  445 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363189 TSecr=586053"
"83","31.748848592","10.0.2.15","10.0.2.5","TCP","74","59926  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"84","31.748848632","10.0.2.15","10.0.2.5","TCP","74","37410  >  1025 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"85","31.748848682","10.0.2.15","10.0.2.5","TCP","74","49024  >  587 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"86","31.748848732","10.0.2.15","10.0.2.5","TCP","74","52980  >  554 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"87","31.748924985","10.0.2.15","10.0.2.5","TCP","66","33706  >  25 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363189 TSecr=586053"
"88","31.748925166","10.0.2.15","10.0.2.5","TCP","66","33706  >  25 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363189 TSecr=586053"
"89","31.748925226","10.0.2.15","10.0.2.5","TCP","74","57944  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"90","31.748925266","10.0.2.15","10.0.2.5","TCP","74","49214  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"91","31.749275231","10.0.2.15","10.0.2.5","TCP","66","52132  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363190 TSecr=586053"
"92","31.749275352","10.0.2.15","10.0.2.5","TCP","66","52132  >  22 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363190 TSecr=586053"
"93","31.749442266","10.0.2.15","10.0.2.5","TCP","74","56028  >  5900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363190 TSecr=0 WS=128"
"94","31.749442406","10.0.2.15","10.0.2.5","TCP","74","41316  >  113 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363190 TSecr=0 WS=128"
"95","31.749612966","10.0.2.5","10.0.2.15","TCP","54","8888  >  48810 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"96","31.749709076","10.0.2.5","10.0.2.15","TCP","54","256  >  59674 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"97","31.749903640","10.0.2.5","10.0.2.15","TCP","54","143  >  40368 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"98","31.750327674","10.0.2.15","10.0.2.5","TCP","74","57234  >  139 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363191 TSecr=0 WS=128"
"99","31.750327795","10.0.2.15","10.0.2.5","TCP","74","40762  >  111 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363191 TSecr=0 WS=128"
"100","31.750327845","10.0.2.15","10.0.2.5","TCP","74","40916  >  135 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363191 TSecr=0 WS=128"
"101","31.750327905","10.0.2.15","10.0.2.5","TCP","74","39140  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363191 TSecr=0 WS=128"
"102","31.750405099","10.0.2.15","10.0.2.5","TCP","74","52108  >  49161 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363191 TSecr=0 WS=128"
"103","31.750405180","10.0.2.15","10.0.2.5","TCP","74","56380  >  51103 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363191 TSecr=0 WS=128"
"104","31.754587545","10.0.2.5","10.0.2.15","TCP","74","[TCP Retransmission] 21  >  53146 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586053 TSecr=2551363180 WS=64"
"105","31.754658297","10.0.2.5","10.0.2.15","TCP","54","110  >  48928 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"106","31.754694355","10.0.2.5","10.0.2.15","TCP","54","443  >  37630 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"107","31.754867910","10.0.2.5","10.0.2.15","TCP","54","1720  >  49530 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"108","31.755058687","10.0.2.15","10.0.2.5","TCP","66","53146  >  21 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363196 TSecr=586053"
"109","31.755313765","10.0.2.15","10.0.2.5","TCP","66","53146  >  21 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363196 TSecr=586053"
"110","31.755536092","10.0.2.15","10.0.2.5","TCP","74","59794  >  1580 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363196 TSecr=0 WS=128"
"111","31.755536262","10.0.2.15","10.0.2.5","TCP","74","36030  >  5800 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363196 TSecr=0 WS=128"
"112","31.755536362","10.0.2.15","10.0.2.5","TCP","74","46300  >  1900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363196 TSecr=0 WS=128"
"113","31.755673629","10.0.2.15","10.0.2.5","TCP","74","34582  >  2522 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363196 TSecr=0 WS=128"
"114","31.755673780","10.0.2.15","10.0.2.5","TCP","74","42270  >  5440 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363196 TSecr=0 WS=128"
"115","31.755673890","10.0.2.15","10.0.2.5","TCP","74","39794  >  1108 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363196 TSecr=0 WS=128"
"116","31.755673990","10.0.2.15","10.0.2.5","TCP","74","47536  >  49158 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363196 TSecr=0 WS=128"
"117","31.755898861","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 54962  >  995 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"118","31.755986686","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 44740  >  993 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"119","31.756102503","10.0.2.15","10.0.2.5","TCP","74","46218  >  1132 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363196 TSecr=0 WS=128"
"120","31.756236925","10.0.2.15","10.0.2.5","TCP","66","[TCP Dup ACK 81#1] 35344  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363189 TSecr=586053"
"121","31.756426017","10.0.2.5","10.0.2.15","TCP","60","995  >  54962 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"122","31.756426147","10.0.2.5","10.0.2.15","TCP","60","993  >  44740 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"123","31.756553606","10.0.2.15","10.0.2.5","TCP","66","35344  >  445 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363189 TSecr=586053"
"124","31.756821187","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 59926  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"125","31.757097074","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 37410  >  1025 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"126","31.757275200","10.0.2.5","10.0.2.15","TCP","74","80  >  59926 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586054 TSecr=2551363189 WS=64"
"127","31.757422676","10.0.2.5","10.0.2.15","TCP","60","1025  >  37410 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"128","31.757606210","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 49024  >  587 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"129","31.757917583","10.0.2.5","10.0.2.15","TCP","60","587  >  49024 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"130","31.758018953","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 52980  >  554 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"131","31.758421226","10.0.2.5","10.0.2.15","TCP","60","554  >  52980 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"132","31.758628124","10.0.2.15","10.0.2.5","TCP","66","[TCP Dup ACK 87#1] 33706  >  25 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363189 TSecr=586053"
"133","31.758897068","10.0.2.15","10.0.2.5","TCP","66","33706  >  25 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363189 TSecr=586053"
"134","31.759478145","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 57944  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"135","31.759780601","10.0.2.5","10.0.2.15","TCP","74","53  >  57944 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586055 TSecr=2551363189 WS=64"
"136","31.759873255","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 49214  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363189 TSecr=0 WS=128"
"137","31.760063531","10.0.2.15","10.0.2.5","TCP","66","[TCP Dup ACK 91#1] 52132  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363190 TSecr=586053"
"138","31.760364355","10.0.2.5","10.0.2.15","TCP","60","8080  >  49214 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"139","31.760437392","10.0.2.15","10.0.2.5","TCP","66","52132  >  22 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2551363190 TSecr=586053"
"140","31.760686859","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 56028  >  5900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363190 TSecr=0 WS=128"
"141","31.760938590","10.0.2.5","10.0.2.15","TCP","74","5900  >  56028 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586055 TSecr=2551363190 WS=64"
"142","31.761039269","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 41316  >  113 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363190 TSecr=0 WS=128"
"143","31.761319825","10.0.2.5","10.0.2.15","TCP","60","113  >  41316 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","31.761515621","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 57234  >  139 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363191 TSecr=0 WS=128"
"145","31.761881337","10.0.2.5","10.0.2.15","TCP","74","139  >  57234 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586055 TSecr=2551363191 WS=64"
"146","31.761967338","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 40762  >  111 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363191 TSecr=0 WS=128"
"147","31.762715920","10.0.2.5","10.0.2.15","TCP","74","111  >  40762 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=586055 TSecr=2551363191 WS=64"
"148","31.762892160","10.0.2.15","10.0.2.5","TCP","74","[TCP Retransmission] 40916  >  135 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2551363191 TSecr=0 WS=128"
