"No.","Time","Source","Destination","Protocol","Length","Info"
"48","3.659905157","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=36477 Win=54020 Len=0"
"49","3.660030214","172.217.16.229","10.0.2.10","TLSv1.3","223","Application Data"
"50","3.660037381","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=36646 Win=54020 Len=0"
"51","3.784812951","172.217.16.229","10.0.2.10","TLSv1.3","5894","Application Data, Application Data, Application Data, Application Data, Application Data"
"52","3.784840587","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=42486 Win=61320 Len=0"
"53","3.785013547","172.217.16.229","10.0.2.10","TLSv1.3","135","Application Data"
"54","3.785023250","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=42567 Win=61239 Len=0"
"55","3.785641828","172.217.16.229","10.0.2.10","TLSv1.3","7354","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"56","3.785663390","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=49867 Win=59860 Len=0"
"57","3.785913313","172.217.16.229","10.0.2.10","TLSv1.3","80","Application Data"
"58","3.785924970","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=49893 Win=62780 Len=0"
"59","3.786441646","172.217.16.229","10.0.2.10","TLSv1.3","1484","Application Data"
"60","3.786465473","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=51323 Win=62780 Len=0"
"61","3.788100082","172.217.16.229","10.0.2.10","TLSv1.3","5894","Application Data, Application Data, Application Data, Application Data, Application Data"
"62","3.788128540","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=57163 Win=61320 Len=0"
"63","3.788310852","172.217.16.229","10.0.2.10","TLSv1.3","1452","Application Data"
"64","3.788322490","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=58561 Win=59922 Len=0"
"65","3.789076850","172.217.16.229","10.0.2.10","TLSv1.3","7354","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"66","3.789101880","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=65861 Win=59922 Len=0"
"67","3.789259423","172.217.16.229","10.0.2.10","TLSv1.3","1335","Application Data, Application Data"
"68","3.789470314","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=67142 Win=62780 Len=0"
"69","3.789821988","172.217.16.229","10.0.2.10","TLSv1.3","2974","Application Data, Application Data"
"70","3.789840883","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=70062 Win=65535 Len=0"
"71","3.789993696","172.217.16.229","10.0.2.10","TLSv1.3","1343","Application Data"
"72","3.790003930","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=71351 Win=65535 Len=0"
"73","3.792069134","172.217.16.229","10.0.2.10","TLSv1.3","13194","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"74","3.792105140","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=84491 Win=65535 Len=0"
"75","3.792069234","172.217.16.229","10.0.2.10","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"76","3.792134349","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=85951 Win=65535 Len=0"
"77","3.792069274","172.217.16.229","10.0.2.10","TLSv1.3","2974","Application Data, Application Data"
"78","3.792145365","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=88871 Win=65535 Len=0"
"79","3.792401062","172.217.16.229","10.0.2.10","TLSv1.3","1152","Application Data"
"80","3.792421320","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=89969 Win=65535 Len=0"
"81","3.916132013","172.217.16.229","10.0.2.10","TLSv1.3","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"82","3.916169873","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=101649 Win=65535 Len=0"
"83","3.916320831","172.217.16.229","10.0.2.10","TLSv1.3","652","Application Data"
"84","3.916342883","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=4036 Ack=102247 Win=65535 Len=0"
"85","4.001957452","10.0.2.10","172.217.16.229","TLSv1.3","424","Application Data"
"86","4.002142130","10.0.2.10","172.217.16.229","TLSv1.3","409","Application Data"
"87","4.002444969","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=102247 Ack=4761 Win=31710 Len=0"
"88","4.111865942","10.0.2.10","172.217.16.229","TLSv1.3","296","Application Data"
"89","4.112934267","10.0.2.10","172.217.16.229","TLSv1.3","89","Application Data"
"90","4.113219293","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=102247 Ack=5038 Win=31433 Len=0"
"91","4.116360769","10.0.2.10","172.217.16.229","TLSv1.3","304","Application Data"
"92","4.116772085","10.0.2.10","172.217.16.229","TLSv1.3","89","Application Data"
"93","4.116963238","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=102247 Ack=5323 Win=32768 Len=0"
"94","4.117170811","10.0.2.10","172.217.16.229","TLSv1.3","370","Application Data"
"95","4.117461170","10.0.2.10","172.217.16.229","TLSv1.3","89","Application Data"
"96","4.117598616","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=102247 Ack=5674 Win=32417 Len=0"
"97","4.117836350","10.0.2.10","172.217.16.229","TLSv1.3","389","Application Data"
"98","4.118351633","10.0.2.10","172.217.16.229","TLSv1.3","89","Application Data"
"99","4.118509468","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=102247 Ack=6044 Win=32047 Len=0"
"100","4.159922598","172.217.16.229","10.0.2.10","TLSv1.3","376","Application Data"
"101","4.159958763","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6044 Ack=102569 Win=65535 Len=0"
"102","4.174364891","172.217.16.229","10.0.2.10","TLSv1.3","124","Application Data, Application Data"
"103","4.174388958","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6044 Ack=102639 Win=65535 Len=0"
"104","4.175306155","10.0.2.10","172.217.16.229","TLSv1.3","93","Application Data"
"105","4.294813955","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=102639 Ack=6083 Win=32008 Len=0"
"106","4.637614234","172.217.16.229","10.0.2.10","TLSv1.3","4434","Application Data, Application Data, Application Data"
"107","4.637646240","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=107019 Win=65535 Len=0"
"108","4.637806600","172.217.16.229","10.0.2.10","TLSv1.3","163","Application Data"
"109","4.637813567","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=107128 Win=65535 Len=0"
"110","4.638588255","172.217.16.229","10.0.2.10","TLSv1.3","2974","Application Data, Application Data"
"111","4.638608423","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=110048 Win=65535 Len=0"
"112","4.638784842","172.217.16.229","10.0.2.10","TLSv1.3","1424","Application Data"
"113","4.638793001","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=111418 Win=65535 Len=0"
"114","4.640114237","172.217.16.229","10.0.2.10","TLSv1.3","4434","Application Data, Application Data, Application Data"
"115","4.640137382","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=115798 Win=65535 Len=0"
"116","4.640327413","172.217.16.229","10.0.2.10","TLSv1.3","107","Application Data, Application Data"
"117","4.640335061","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=115851 Win=65535 Len=0"
"118","4.642570686","172.217.16.229","10.0.2.10","TLSv1.3","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"119","4.642608576","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=127531 Win=65535 Len=0"
"120","4.642674452","172.217.16.229","10.0.2.10","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"121","4.642680046","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=128991 Win=65535 Len=0"
"122","4.642674513","172.217.16.229","10.0.2.10","TLSv1.3","4434","Application Data, Application Data, Application Data, Application Data"
"123","4.642687734","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=133371 Win=65535 Len=0"
"124","4.642806696","172.217.16.229","10.0.2.10","TLSv1.3","155","Application Data, Application Data"
"125","4.642812360","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=133472 Win=65535 Len=0"
"126","4.643307445","172.217.16.229","10.0.2.10","TLSv1.3","2974","Application Data, Application Data"
"127","4.643316386","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=136392 Win=65535 Len=0"
"128","4.643438546","172.217.16.229","10.0.2.10","TLSv1.3","1385","Application Data"
"129","4.643443818","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=137723 Win=65535 Len=0"
"130","4.644931108","172.217.16.229","10.0.2.10","TLSv1.3","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"131","4.644952970","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=149403 Win=65535 Len=0"
"132","4.645067913","172.217.16.229","10.0.2.10","TLSv1.3","1249","Application Data"
"133","4.645073245","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=150598 Win=65535 Len=0"
"134","4.645284727","172.217.16.229","10.0.2.10","TLSv1.3","777","Application Data"
"135","4.645290421","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=151321 Win=65535 Len=0"
"136","4.730028346","172.217.16.229","10.0.2.10","TLSv1.3","1514","Application Data"
"137","4.730055340","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=152781 Win=65535 Len=0"
"138","4.730225013","172.217.16.229","10.0.2.10","TLSv1.3","1454","Application Data"
"139","4.730231999","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=154181 Win=65535 Len=0"
"140","4.730853925","172.217.16.229","10.0.2.10","TLSv1.3","1514","Application Data"
"141","4.730868149","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=155641 Win=65535 Len=0"
"142","4.731198673","172.217.16.229","10.0.2.10","TLSv1.3","82","Application Data"
"143","4.731223502","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=155669 Win=65535 Len=0"
"144","4.735528970","172.217.16.229","10.0.2.10","TLSv1.3","13194","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"145","4.735557508","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=168809 Win=65535 Len=0"
"146","4.735529030","172.217.16.229","10.0.2.10","TLSv1.3","1514","Application Data [TCP segment of a reassembled PDU]"
"147","4.735578908","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=170269 Win=65535 Len=0"
"148","4.735815821","172.217.16.229","10.0.2.10","TLSv1.3","5894","Application Data, Application Data, Application Data, Application Data, Application Data"
"149","4.735822667","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=176109 Win=65535 Len=0"
"150","4.736065503","172.217.16.229","10.0.2.10","TLSv1.3","1378","Application Data, Application Data"
"151","4.736072760","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=177433 Win=65535 Len=0"
"152","4.737580429","172.217.16.229","10.0.2.10","TLSv1.3","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"153","4.737614069","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=189113 Win=65535 Len=0"
"154","4.737753961","172.217.16.229","10.0.2.10","TLSv1.3","1390","Application Data"
"155","4.737762010","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=190449 Win=65535 Len=0"
"156","4.742749326","172.217.16.229","10.0.2.10","TLSv1.3","8814","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"157","4.742774435","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=199209 Win=65535 Len=0"
"158","4.742749416","172.217.16.229","10.0.2.10","TLSv1.3","5894","Application Data, Application Data, Application Data, Application Data"
"159","4.742794082","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=205049 Win=65535 Len=0"
"160","4.742749466","172.217.16.229","10.0.2.10","TLSv1.3","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"161","4.742806060","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=216729 Win=65535 Len=0"
"162","4.742749506","172.217.16.229","10.0.2.10","TLSv1.3","2974","Application Data, Application Data"
"163","4.742814891","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=219649 Win=65535 Len=0"
"164","4.743041058","172.217.16.229","10.0.2.10","TLSv1.3","859","Application Data, Application Data"
"165","4.743052084","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=220454 Win=65535 Len=0"
"166","4.744374412","172.217.16.229","10.0.2.10","TLSv1.3","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"167","4.744399632","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=232134 Win=65535 Len=0"
"168","4.744532919","172.217.16.229","10.0.2.10","TLSv1.3","1219","Application Data"
"169","4.744540587","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=233299 Win=65535 Len=0"
"170","4.759651948","172.217.16.229","10.0.2.10","TLSv1.3","8814","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"171","4.759673560","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=242059 Win=65535 Len=0"
"172","4.759652008","172.217.16.229","10.0.2.10","TLSv1.3","4434","Application Data, Application Data, Application Data, Application Data"
"173","4.759688154","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=246439 Win=65535 Len=0"
"174","4.759652039","172.217.16.229","10.0.2.10","TLSv1.3","13194","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"175","4.759696003","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=259579 Win=65535 Len=0"
"176","4.760003150","172.217.16.229","10.0.2.10","TLSv1.3","1185","Application Data, Application Data, Application Data"
"177","4.760017865","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6083 Ack=260710 Win=65535 Len=0"
"178","4.760558097","10.0.2.10","172.217.16.229","TLSv1.3","93","Application Data"
"179","4.801905672","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=260710 Ack=6122 Win=31969 Len=0"
"180","6.049010276","10.0.2.10","80.58.61.250","DNS","77","Standard query 0x5f52 A fonts.gstatic.com"
"181","6.049030594","10.0.2.10","80.58.61.250","DNS","77","Standard query 0x8f56 AAAA fonts.gstatic.com"
"182","6.053922052","80.58.61.250","10.0.2.10","DNS","129","Standard query response 0x5f52 A fonts.gstatic.com CNAME gstaticadssl.l.google.com A 216.58.211.35"
"183","6.053922142","80.58.61.250","10.0.2.10","DNS","141","Standard query response 0x8f56 AAAA fonts.gstatic.com CNAME gstaticadssl.l.google.com AAAA 2a00:1450:4003:809::2003"
"184","6.143129024","10.0.2.10","172.217.16.229","TLSv1.3","448","Application Data"
"185","6.148410458","10.0.2.10","172.217.16.229","TLSv1.3","89","Application Data"
"186","6.148728523","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=260710 Ack=6551 Win=31540 Len=0"
"187","6.149797449","172.217.16.229","10.0.2.10","TLSv1.3","4434","Application Data, Application Data, Application Data"
"188","6.149827330","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6551 Ack=265090 Win=65535 Len=0"
"189","6.149971422","172.217.16.229","10.0.2.10","TLSv1.3","157","Application Data"
"190","6.151437772","172.217.16.229","10.0.2.10","TLSv1.3","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"191","6.151464666","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6551 Ack=276873 Win=65535 Len=0"
"192","6.151605059","172.217.16.229","10.0.2.10","TLSv1.3","1244","Application Data"
"193","6.152792367","172.217.16.229","10.0.2.10","TLSv1.3","11734","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"194","6.152817015","10.0.2.10","172.217.16.229","TCP","54","43666  >  443 [ACK] Seq=6551 Ack=289743 Win=65535 Len=0"
"195","6.152963844","172.217.16.229","10.0.2.10","TLSv1.3","167","Application Data, Application Data"
"196","6.153087587","10.0.2.10","172.217.16.229","TLSv1.3","93","Application Data"
"197","6.213941834","10.0.2.10","172.217.16.229","TCP","2974","43666  >  443 [PSH, ACK] Seq=6590 Ack=289856 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"198","6.214106134","10.0.2.10","172.217.16.229","TLSv1.3","378","Application Data, Application Data"
"199","6.214594513","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=289856 Ack=8050 Win=32768 Len=0"
"200","6.214710658","172.217.16.229","10.0.2.10","TCP","60","443  >  43666 [ACK] Seq=289856 Ack=9834 Win=32768 Len=0"
"201","6.268017434","10.0.2.10","80.58.61.250","DNS","75","Standard query 0x8cae A ssl.gstatic.com"
"202","6.268036720","10.0.2.10","80.58.61.250","DNS","75","Standard query 0x51ac AAAA ssl.gstatic.com"
"203","6.273449344","80.58.61.250","10.0.2.10","DNS","91","Standard query response 0x8cae A ssl.gstatic.com A 216.58.211.35"
"204","6.273449405","80.58.61.250","10.0.2.10","DNS","103","Standard query response 0x51ac AAAA ssl.gstatic.com AAAA 2a00:1450:4003:809::2003"
"205","6.273845755","10.0.2.10","216.58.211.35","TCP","74","43262  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3231467678 TSecr=0 WS=128"
"206","6.275332544","10.0.2.10","216.58.211.35","TCP","74","43264  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3231467680 TSecr=0 WS=128"
"207","6.278571430","216.58.211.35","10.0.2.10","TCP","60","443  >  43262 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"208","6.278598755","10.0.2.10","216.58.211.35","TCP","54","43262  >  443 [RST] Seq=1 Win=0 Len=0"
"209","6.279681184","216.58.211.35","10.0.2.10","TCP","60","443  >  43264 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"210","6.279710092","10.0.2.10","216.58.211.35","TCP","54","43264  >  443 [RST] Seq=1 Win=0 Len=0"
"211","6.327556349","10.0.2.10","80.58.61.250","DNS","75","Standard query 0xdab7 A www.gstatic.com"
"212","6.327591222","10.0.2.10","80.58.61.250","DNS","75","Standard query 0x84b5 AAAA www.gstatic.com"
"213","6.332531937","80.58.61.250","10.0.2.10","DNS","91","Standard query response 0xdab7 A www.gstatic.com A 216.58.211.35"
"214","6.332532017","80.58.61.250","10.0.2.10","DNS","103","Standard query response 0x84b5 AAAA www.gstatic.com AAAA 2a00:1450:4003:802::2003"
"215","6.332971159","10.0.2.10","216.58.211.35","TCP","74","43266  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3231467737 TSecr=0 WS=128"
"216","6.338024132","216.58.211.35","10.0.2.10","TCP","60","443  >  43266 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"217","6.338067054","10.0.2.10","216.58.211.35","TCP","54","43266  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"218","6.367817420","10.0.2.10","216.58.211.35","TLSv1.3","571","Client Hello"
"219","6.375931977","10.0.2.10","216.58.211.35","TCP","54","43266  >  443 [FIN, ACK] Seq=518 Ack=1 Win=64240 Len=0"
"220","6.376473623","216.58.211.35","10.0.2.10","TCP","60","443  >  43266 [ACK] Seq=1 Ack=519 Win=32250 Len=0"
"221","6.376879195","10.0.2.10","216.58.211.35","TCP","74","43268  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3231467781 TSecr=0 WS=128"
"222","6.380740228","216.58.211.35","10.0.2.10","TCP","60","443  >  43268 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"223","6.380789836","10.0.2.10","216.58.211.35","TCP","54","43268  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
