No.;Time;Source;Destination;Protocol;Length;Info
13;5.224.744.893;10.0.2.6;10.0.2.4;TCP;66;[TCP ACKed unseen segment] 80  >  59786 [FIN, ACK] Seq=1 Ack=2 Win=113 Len=0 TSval=4294954982 TSecr=3246947739
14;5.225.380.296;10.0.2.4;10.0.2.6;TCP;66;[TCP Previous segment not captured] 59786  >  80 [FIN, ACK] Seq=2 Ack=2 Win=2958 Len=0 TSval=3246962696 TSecr=4294954982
15;5.226.536.600;10.0.2.6;10.0.2.4;TCP;66;[TCP ACKed unseen segment] 80  >  59786 [ACK] Seq=2 Ack=3 Win=113 Len=0 TSval=4294954982 TSecr=3246962696
16;11.331.058.203;10.0.2.4;10.0.2.6;TCP;74;59792  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3246968802 TSecr=0 WS=128
17;11.331.957.553;10.0.2.6;10.0.2.4;TCP;74;80  >  59792 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=4294955592 TSecr=3246968802 WS=128
18;11.331.995.177;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3246968803 TSecr=4294955592
19;11.332.233.641;10.0.2.4;10.0.2.6;HTTP;514;GET /mutillidae/ HTTP/1.1 
20;11.332.574.864;10.0.2.6;10.0.2.4;TCP;66;80  >  59792 [ACK] Seq=1 Ack=449 Win=6912 Len=0 TSval=4294955592 TSecr=3246968803
21;11.452.796.317;10.0.2.6;10.0.2.4;TCP;1009;80  >  59792 [PSH, ACK] Seq=1 Ack=449 Win=6912 Len=943 TSval=4294955604 TSecr=3246968803 [TCP segment of a reassembled PDU]
22;11.452.823.910;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=944 Win=64128 Len=0 TSval=3246968924 TSecr=4294955604
23;11.454.160.333;10.0.2.6;10.0.2.4;TCP;480;80  >  59792 [PSH, ACK] Seq=944 Ack=449 Win=6912 Len=414 TSval=4294955604 TSecr=3246968924 [TCP segment of a reassembled PDU]
24;11.454.160.551;10.0.2.6;10.0.2.4;TCP;215;80  >  59792 [PSH, ACK] Seq=1358 Ack=449 Win=6912 Len=149 TSval=4294955604 TSecr=3246968924 [TCP segment of a reassembled PDU]
25;11.454.184.898;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=1358 Win=64128 Len=0 TSval=3246968925 TSecr=4294955604
26;11.454.219.631;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=1507 Win=64128 Len=0 TSval=3246968925 TSecr=4294955604
27;11.454.437.969;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=1507 Ack=449 Win=6912 Len=7 TSval=4294955604 TSecr=3246968924 [TCP segment of a reassembled PDU]
28;11.454.446.655;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=1514 Win=64128 Len=0 TSval=3246968925 TSecr=4294955604
29;11.454.587.686;10.0.2.6;10.0.2.4;TCP;149;80  >  59792 [PSH, ACK] Seq=1514 Ack=449 Win=6912 Len=83 TSval=4294955604 TSecr=3246968925 [TCP segment of a reassembled PDU]
30;11.454.595.781;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=1597 Win=64128 Len=0 TSval=3246968925 TSecr=4294955604
31;11.454.887.551;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=1597 Ack=449 Win=6912 Len=7 TSval=4294955605 TSecr=3246968925 [TCP segment of a reassembled PDU]
32;11.454.897.977;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=1604 Win=64128 Len=0 TSval=3246968926 TSecr=4294955605
33;11.455.181.267;10.0.2.6;10.0.2.4;TCP;161;80  >  59792 [PSH, ACK] Seq=1604 Ack=449 Win=6912 Len=95 TSval=4294955605 TSecr=3246968925 [TCP segment of a reassembled PDU]
34;11.455.192.215;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=1699 Win=64128 Len=0 TSval=3246968926 TSecr=4294955605
35;11.455.321.364;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=1699 Ack=449 Win=6912 Len=7 TSval=4294955605 TSecr=3246968926 [TCP segment of a reassembled PDU]
36;11.455.332.100;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=1706 Win=64128 Len=0 TSval=3246968926 TSecr=4294955605
37;11.455.436.175;10.0.2.6;10.0.2.4;TCP;474;80  >  59792 [PSH, ACK] Seq=1706 Ack=449 Win=6912 Len=408 TSval=4294955605 TSecr=3246968926 [TCP segment of a reassembled PDU]
38;11.455.443.592;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=2114 Win=64128 Len=0 TSval=3246968926 TSecr=4294955605
39;11.455.660.737;10.0.2.6;10.0.2.4;TCP;81;80  >  59792 [PSH, ACK] Seq=2114 Ack=449 Win=6912 Len=15 TSval=4294955605 TSecr=3246968926 [TCP segment of a reassembled PDU]
40;11.455.668.464;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=2129 Win=64128 Len=0 TSval=3246968927 TSecr=4294955605
41;11.455.860.545;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=2129 Ack=449 Win=6912 Len=7 TSval=4294955605 TSecr=3246968926 [TCP segment of a reassembled PDU]
42;11.455.871.225;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=2136 Win=64128 Len=0 TSval=3246968927 TSecr=4294955605
43;11.456.049.858;10.0.2.6;10.0.2.4;TCP;453;80  >  59792 [PSH, ACK] Seq=2136 Ack=449 Win=6912 Len=387 TSval=4294955605 TSecr=3246968927 [TCP segment of a reassembled PDU]
44;11.456.060.746;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=2523 Win=64128 Len=0 TSval=3246968927 TSecr=4294955605
45;11.456.572.062;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=2523 Ack=449 Win=6912 Len=7 TSval=4294955605 TSecr=3246968927 [TCP segment of a reassembled PDU]
46;11.456.572.233;10.0.2.6;10.0.2.4;TCP;170;80  >  59792 [PSH, ACK] Seq=2530 Ack=449 Win=6912 Len=104 TSval=4294955605 TSecr=3246968927 [TCP segment of a reassembled PDU]
47;11.456.572.327;10.0.2.6;10.0.2.4;TCP;72;80  >  59792 [PSH, ACK] Seq=2634 Ack=449 Win=6912 Len=6 TSval=4294955605 TSecr=3246968927 [TCP segment of a reassembled PDU]
48;11.456.572.416;10.0.2.6;10.0.2.4;TCP;78;80  >  59792 [PSH, ACK] Seq=2640 Ack=449 Win=6912 Len=12 TSval=4294955605 TSecr=3246968927 [TCP segment of a reassembled PDU]
49;11.456.588.133;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=2530 Win=64128 Len=0 TSval=3246968927 TSecr=4294955605
50;11.456.621.132;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=2634 Win=64128 Len=0 TSval=3246968928 TSecr=4294955605
51;11.456.655.065;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=2640 Win=64128 Len=0 TSval=3246968928 TSecr=4294955605
52;11.456.723.314;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=2652 Win=64128 Len=0 TSval=3246968928 TSecr=4294955605
53;11.457.175.446;10.0.2.6;10.0.2.4;TCP;96;80  >  59792 [PSH, ACK] Seq=2652 Ack=449 Win=6912 Len=30 TSval=4294955605 TSecr=3246968927 [TCP segment of a reassembled PDU]
54;11.457.175.631;10.0.2.6;10.0.2.4;TCP;99;80  >  59792 [PSH, ACK] Seq=2682 Ack=449 Win=6912 Len=33 TSval=4294955605 TSecr=3246968928 [TCP segment of a reassembled PDU]
55;11.457.254.448;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=2715 Win=64128 Len=0 TSval=3246968928 TSecr=4294955605
56;11.457.456.969;10.0.2.6;10.0.2.4;TCP;473;80  >  59792 [PSH, ACK] Seq=2715 Ack=449 Win=6912 Len=407 TSval=4294955605 TSecr=3246968928 [TCP segment of a reassembled PDU]
57;11.457.524.185;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=3122 Win=64128 Len=0 TSval=3246968928 TSecr=4294955605
58;11.457.770.006;10.0.2.6;10.0.2.4;TCP;474;80  >  59792 [PSH, ACK] Seq=3122 Ack=449 Win=6912 Len=408 TSval=4294955605 TSecr=3246968928 [TCP segment of a reassembled PDU]
59;11.457.842.332;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=3530 Win=64128 Len=0 TSval=3246968929 TSecr=4294955605
60;11.457.974.876;10.0.2.6;10.0.2.4;TCP;346;80  >  59792 [PSH, ACK] Seq=3530 Ack=449 Win=6912 Len=280 TSval=4294955605 TSecr=3246968928 [TCP segment of a reassembled PDU]
61;11.458.034.133;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=3810 Win=64128 Len=0 TSval=3246968929 TSecr=4294955605
62;11.458.472.371;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=3810 Ack=449 Win=6912 Len=7 TSval=4294955605 TSecr=3246968929 [TCP segment of a reassembled PDU]
63;11.458.613.513;10.0.2.6;10.0.2.4;TCP;482;80  >  59792 [PSH, ACK] Seq=3817 Ack=449 Win=6912 Len=416 TSval=4294955605 TSecr=3246968929 [TCP segment of a reassembled PDU]
64;11.458.747.738;10.0.2.6;10.0.2.4;TCP;72;80  >  59792 [PSH, ACK] Seq=4233 Ack=449 Win=6912 Len=6 TSval=4294955605 TSecr=3246968929 [TCP segment of a reassembled PDU]
65;11.458.889.518;10.0.2.6;10.0.2.4;TCP;74;80  >  59792 [PSH, ACK] Seq=4239 Ack=449 Win=6912 Len=8 TSval=4294955605 TSecr=3246968929 [TCP segment of a reassembled PDU]
66;11.458.923.536;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4239 Win=64128 Len=0 TSval=3246968930 TSecr=4294955605
67;11.459.021.431;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=4247 Ack=449 Win=6912 Len=7 TSval=4294955605 TSecr=3246968929 [TCP segment of a reassembled PDU]
68;11.459.085.578;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4254 Win=64128 Len=0 TSval=3246968930 TSecr=4294955605
69;11.459.255.008;10.0.2.6;10.0.2.4;TCP;99;80  >  59792 [PSH, ACK] Seq=4254 Ack=449 Win=6912 Len=33 TSval=4294955605 TSecr=3246968930 [TCP segment of a reassembled PDU]
70;11.459.320.977;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4287 Win=64128 Len=0 TSval=3246968930 TSecr=4294955605
71;11.459.437.230;10.0.2.6;10.0.2.4;TCP;86;80  >  59792 [PSH, ACK] Seq=4287 Ack=449 Win=6912 Len=20 TSval=4294955605 TSecr=3246968930 [TCP segment of a reassembled PDU]
72;11.459.480.654;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4307 Win=64128 Len=0 TSval=3246968930 TSecr=4294955605
73;11.459.629.576;10.0.2.6;10.0.2.4;TCP;83;80  >  59792 [PSH, ACK] Seq=4307 Ack=449 Win=6912 Len=17 TSval=4294955605 TSecr=3246968930 [TCP segment of a reassembled PDU]
74;11.459.695.349;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4324 Win=64128 Len=0 TSval=3246968931 TSecr=4294955605
75;11.459.877.846;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=4324 Ack=449 Win=6912 Len=7 TSval=4294955605 TSecr=3246968930 [TCP segment of a reassembled PDU]
76;11.460.026.659;10.0.2.6;10.0.2.4;TCP;166;80  >  59792 [PSH, ACK] Seq=4331 Ack=449 Win=6912 Len=100 TSval=4294955605 TSecr=3246968931 [TCP segment of a reassembled PDU]
77;11.460.064.454;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4331 Win=64128 Len=0 TSval=3246968931 TSecr=4294955605
78;11.460.188.274;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=4431 Ack=449 Win=6912 Len=7 TSval=4294955605 TSecr=3246968931 [TCP segment of a reassembled PDU]
79;11.460.244.016;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4438 Win=64128 Len=0 TSval=3246968931 TSecr=4294955605
80;11.460.366.172;10.0.2.6;10.0.2.4;TCP;164;80  >  59792 [PSH, ACK] Seq=4438 Ack=449 Win=6912 Len=98 TSval=4294955605 TSecr=3246968931 [TCP segment of a reassembled PDU]
81;11.460.423.878;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4536 Win=64128 Len=0 TSval=3246968931 TSecr=4294955605
82;11.460.553.879;10.0.2.6;10.0.2.4;TCP;73;80  >  59792 [PSH, ACK] Seq=4536 Ack=449 Win=6912 Len=7 TSval=4294955605 TSecr=3246968931 [TCP segment of a reassembled PDU]
83;11.460.608.136;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4543 Win=64128 Len=0 TSval=3246968932 TSecr=4294955605
84;11.460.738.494;10.0.2.6;10.0.2.4;TCP;158;80  >  59792 [PSH, ACK] Seq=4543 Ack=449 Win=6912 Len=92 TSval=4294955605 TSecr=3246968931 [TCP segment of a reassembled PDU]
85;11.460.812.195;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4635 Win=64128 Len=0 TSval=3246968932 TSecr=4294955605
86;11.460.963.689;10.0.2.6;10.0.2.4;TCP;84;80  >  59792 [PSH, ACK] Seq=4635 Ack=449 Win=6912 Len=18 TSval=4294955605 TSecr=3246968931 [TCP segment of a reassembled PDU]
87;11.461.012.869;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4653 Win=64128 Len=0 TSval=3246968932 TSecr=4294955605
88;11.461.224.065;10.0.2.6;10.0.2.4;TCP;274;80  >  59792 [PSH, ACK] Seq=4653 Ack=449 Win=6912 Len=208 TSval=4294955605 TSecr=3246968932 [TCP segment of a reassembled PDU]
89;11.461.224.225;10.0.2.6;10.0.2.4;TCP;127;80  >  59792 [PSH, ACK] Seq=4861 Ack=449 Win=6912 Len=61 TSval=4294955605 TSecr=3246968932 [TCP segment of a reassembled PDU]
90;11.461.292.874;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=4922 Win=64128 Len=0 TSval=3246968932 TSecr=4294955605
91;11.461.379.669;10.0.2.6;10.0.2.4;TCP;93;80  >  59792 [PSH, ACK] Seq=4922 Ack=449 Win=6912 Len=27 TSval=4294955605 TSecr=3246968932 [TCP segment of a reassembled PDU]
92;11.461.504.674;10.0.2.6;10.0.2.4;TCP;149;80  >  59792 [PSH, ACK] Seq=4949 Ack=449 Win=6912 Len=83 TSval=4294955605 TSecr=3246968932 [TCP segment of a reassembled PDU]
93;11.461.552.353;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=5032 Win=64128 Len=0 TSval=3246968932 TSecr=4294955605
94;11.461.729.492;10.0.2.6;10.0.2.4;TCP;126;80  >  59792 [PSH, ACK] Seq=5032 Ack=449 Win=6912 Len=60 TSval=4294955605 TSecr=3246968932 [TCP segment of a reassembled PDU]
95;11.461.848.720;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=5092 Win=64128 Len=0 TSval=3246968933 TSecr=4294955605
96;11.461.965.473;10.0.2.6;10.0.2.4;TCP;79;80  >  59792 [PSH, ACK] Seq=5092 Ack=449 Win=6912 Len=13 TSval=4294955605 TSecr=3246968932 [TCP segment of a reassembled PDU]
97;11.462.021.206;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=5105 Win=64128 Len=0 TSval=3246968933 TSecr=4294955605
98;11.462.152.766;10.0.2.6;10.0.2.4;TCP;494;80  >  59792 [PSH, ACK] Seq=5105 Ack=449 Win=6912 Len=428 TSval=4294955605 TSecr=3246968932 [TCP segment of a reassembled PDU]
99;11.462.209.164;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=5533 Win=64128 Len=0 TSval=3246968933 TSecr=4294955605
100;11.462.408.313;10.0.2.6;10.0.2.4;TCP;286;80  >  59792 [PSH, ACK] Seq=5533 Ack=449 Win=6912 Len=220 TSval=4294955605 TSecr=3246968933 [TCP segment of a reassembled PDU]
101;11.462.843.123;10.0.2.6;10.0.2.4;TCP;127;80  >  59792 [PSH, ACK] Seq=5753 Ack=449 Win=6912 Len=61 TSval=4294955605 TSecr=3246968933 [TCP segment of a reassembled PDU]
102;11.462.843.298;10.0.2.6;10.0.2.4;TCP;140;80  >  59792 [PSH, ACK] Seq=5814 Ack=449 Win=6912 Len=74 TSval=4294955605 TSecr=3246968933 [TCP segment of a reassembled PDU]
103;11.463.031.501;10.0.2.6;10.0.2.4;TCP;79;80  >  59792 [PSH, ACK] Seq=5888 Ack=449 Win=6912 Len=13 TSval=4294955605 TSecr=3246968933 [TCP segment of a reassembled PDU]
104;11.463.211.176;10.0.2.6;10.0.2.4;TCP;495;80  >  59792 [PSH, ACK] Seq=5901 Ack=449 Win=6912 Len=429 TSval=4294955605 TSecr=3246968933 [TCP segment of a reassembled PDU]
105;11.463.358.614;10.0.2.6;10.0.2.4;TCP;493;80  >  59792 [PSH, ACK] Seq=6330 Ack=449 Win=6912 Len=427 TSval=4294955605 TSecr=3246968933 [TCP segment of a reassembled PDU]
106;11.463.371.768;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=6757 Win=64128 Len=0 TSval=3246968934 TSecr=4294955605
107;11.463.589.314;10.0.2.6;10.0.2.4;TCP;497;80  >  59792 [PSH, ACK] Seq=6757 Ack=449 Win=6912 Len=431 TSval=4294955605 TSecr=3246968933 [TCP segment of a reassembled PDU]
108;11.463.761.725;10.0.2.6;10.0.2.4;TCP;495;80  >  59792 [PSH, ACK] Seq=7188 Ack=449 Win=6912 Len=429 TSval=4294955605 TSecr=3246968934 [TCP segment of a reassembled PDU]
109;11.463.934.415;10.0.2.6;10.0.2.4;TCP;495;80  >  59792 [PSH, ACK] Seq=7617 Ack=449 Win=6912 Len=429 TSval=4294955605 TSecr=3246968934 [TCP segment of a reassembled PDU]
110;11.464.065.466;10.0.2.6;10.0.2.4;TCP;495;80  >  59792 [PSH, ACK] Seq=8046 Ack=449 Win=6912 Len=429 TSval=4294955605 TSecr=3246968934 [TCP segment of a reassembled PDU]
111;11.464.263.100;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=8475 Win=64128 Len=0 TSval=3246968935 TSecr=4294955605
112;11.464.305.868;10.0.2.6;10.0.2.4;TCP;377;80  >  59792 [PSH, ACK] Seq=8475 Ack=449 Win=6912 Len=311 TSval=4294955605 TSecr=3246968934 [TCP segment of a reassembled PDU]
113;11.464.306.018;10.0.2.6;10.0.2.4;TCP;80;80  >  59792 [PSH, ACK] Seq=8786 Ack=449 Win=6912 Len=14 TSval=4294955605 TSecr=3246968934 [TCP segment of a reassembled PDU]
114;11.464.583.813;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=8800 Win=64128 Len=0 TSval=3246968935 TSecr=4294955605
115;11.464.695.885;10.0.2.6;10.0.2.4;TCP;493;80  >  59792 [PSH, ACK] Seq=8800 Ack=449 Win=6912 Len=427 TSval=4294955605 TSecr=3246968935 [TCP segment of a reassembled PDU]
116;11.464.696.048;10.0.2.6;10.0.2.4;TCP;491;80  >  59792 [PSH, ACK] Seq=9227 Ack=449 Win=6912 Len=425 TSval=4294955605 TSecr=3246968935 [TCP segment of a reassembled PDU]
117;11.464.866.769;10.0.2.6;10.0.2.4;TCP;493;80  >  59792 [PSH, ACK] Seq=9652 Ack=449 Win=6912 Len=427 TSval=4294955606 TSecr=3246968935 [TCP segment of a reassembled PDU]
118;11.465.007.749;10.0.2.6;10.0.2.4;TCP;492;80  >  59792 [PSH, ACK] Seq=10079 Ack=449 Win=6912 Len=426 TSval=4294955606 TSecr=3246968935 [TCP segment of a reassembled PDU]
119;11.465.095.505;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=10505 Win=64128 Len=0 TSval=3246968936 TSecr=4294955605
120;11.465.259.851;10.0.2.6;10.0.2.4;TCP;497;80  >  59792 [PSH, ACK] Seq=10505 Ack=449 Win=6912 Len=431 TSval=4294955606 TSecr=3246968935 [TCP segment of a reassembled PDU]
121;11.465.453.160;10.0.2.6;10.0.2.4;TCP;496;80  >  59792 [PSH, ACK] Seq=10936 Ack=449 Win=6912 Len=430 TSval=4294955606 TSecr=3246968935 [TCP segment of a reassembled PDU]
122;11.465.826.532;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=11366 Win=64128 Len=0 TSval=3246968937 TSecr=4294955606
123;11.466.959.371;10.0.2.6;10.0.2.4;TCP;7306;80  >  59792 [ACK] Seq=11366 Ack=449 Win=6912 Len=7240 TSval=4294955606 TSecr=3246968936 [TCP segment of a reassembled PDU]
124;11.467.135.636;10.0.2.6;10.0.2.4;TCP;2962;80  >  59792 [ACK] Seq=18606 Ack=449 Win=6912 Len=2896 TSval=4294955606 TSecr=3246968936 [TCP segment of a reassembled PDU]
125;11.467.753.159;10.0.2.6;10.0.2.4;TCP;3300;80  >  59792 [PSH, ACK] Seq=21502 Ack=449 Win=6912 Len=3234 TSval=4294955606 TSecr=3246968937 [TCP segment of a reassembled PDU]
126;11.468.264.632;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=24736 Win=64128 Len=0 TSval=3246968939 TSecr=4294955606
127;11.468.855.195;10.0.2.6;10.0.2.4;TCP;351;80  >  59792 [PSH, ACK] Seq=24736 Ack=449 Win=6912 Len=285 TSval=4294955606 TSecr=3246968939 [TCP segment of a reassembled PDU]
128;11.468.868.182;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=25021 Win=67072 Len=0 TSval=3246968940 TSecr=4294955606
129;11.478.086.694;10.0.2.6;10.0.2.4;HTTP;71;HTTP/1.1 200 OK  (text/html)
130;11.478.190.716;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=449 Ack=25026 Win=67072 Len=0 TSval=3246968949 TSecr=4294955607
131;13.433.756.033;10.0.2.4;212.166.210.80;DNS;76;Standard query 0x2d05 A www.irongeek.com
132;13.433.816.897;10.0.2.4;212.166.210.80;DNS;76;Standard query 0x9c0b AAAA www.irongeek.com
133;13.617.525.298;212.166.210.80;10.0.2.4;DNS;92;Standard query response 0x2d05 A www.irongeek.com A 69.163.160.254
134;13.622.047.901;212.166.210.80;10.0.2.4;DNS;137;Standard query response 0x9c0b AAAA www.irongeek.com SOA ns1.dreamhost.com
135;13.623.062.607;10.0.2.4;69.163.160.254;TCP;74;51538  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=189278959 TSecr=0 WS=128
136;13.800.097.846;69.163.160.254;10.0.2.4;TCP;60;80  >  51538 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460
137;13.800.223.975;10.0.2.4;69.163.160.254;TCP;54;51538  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
138;17.244.446.743;10.0.2.4;10.0.2.6;HTTP;512;GET /mutillidae/index.php?page=usage-instructions.php HTTP/1.1 
139;17.244.882.016;10.0.2.6;10.0.2.4;TCP;66;80  >  59792 [ACK] Seq=25026 Ack=895 Win=7936 Len=0 TSval=4294956183 TSecr=3246974715
140;17.369.963.184;10.0.2.6;10.0.2.4;TCP;1008;80  >  59792 [PSH, ACK] Seq=25026 Ack=895 Win=7936 Len=942 TSval=4294956196 TSecr=3246974715 [TCP segment of a reassembled PDU]
141;17.369.997.395;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=895 Ack=25968 Win=69888 Len=0 TSval=3246974841 TSecr=4294956196
142;17.371.153.481;10.0.2.6;10.0.2.4;TCP;480;80  >  59792 [PSH, ACK] Seq=25968 Ack=895 Win=7936 Len=414 TSval=4294956196 TSecr=3246974841 [TCP segment of a reassembled PDU]
143;17.371.153.690;10.0.2.6;10.0.2.4;TCP;215;80  >  59792 [PSH, ACK] Seq=26382 Ack=895 Win=7936 Len=149 TSval=4294956196 TSecr=3246974841 [TCP segment of a reassembled PDU]
144;17.371.181.713;10.0.2.4;10.0.2.6;TCP;66;59792  >  80 [ACK] Seq=895 Ack=26382 Win=72832 Len=0 TSval=3246974842 TSecr=4294956196
